IES;DOCENTES PERMANENTES;REFERÊNCIAS 
USP;MANO, Max Senna ;GIANNI, LUCA ., DAFNI, URANIA ., GELBER, RICHARD D ., AZAMBUJA, EVANDRO ., MUEHLBAUER, SUSANNE ., GOLDHIRSCH, ARON ., UNTCH, MICHAEL ., SMITH, IAN ., BASELGA, JOSÉ ., JACKISCH, CHRISTIAN ., CAMERON, DAVID ., MANO, MAX ., PEDRINI, JOSÉ LUIZ ., VERONESI, ANDREA ., MENDIOLA, CESAR ., PLUZANSKA, ANNA ., SEMIGLAZOV, VLADIMIR ., VRDOLJAK, EDUARD ., ECKART, MICHAEL J ., SHEN, ZHENZHOU ., SKIADOPOULOS, GEORGE ., PROCTER, MARION ., PRITCHARD, KATHLEEN I ., PICCART-GEBHART, MARTINE J ., BELL, RICHARD . Treatment with trastuzumab for 1 year after adjuvant chemotherapy in patients with HER2-positive early breast cancer: a 4-year follow-up of a randomised controlled trial. Lancet Oncology, v. 12, p. 236-244, 2011.
USP;MANO, Max Senna ;MANO, M. S. ., Arai, R ., Hoff PM . Rare tumors research in emerging countries. Rare Tumors, v. 2, p. 142-143, 2010.
USP;MANO, Max Senna ;Arai, R ., MANO, M. S. ., AL, E. . Building research capacity and clinical trials in developing countries. Lancet Oncology, v. 11, p. 712-713, 2010.
USP;NAGAI, Maria Aparecida ;MANGONE, F. R. ., Bobrovnitchaia IG ., SALAORNI, S. ., Manuli E ., NAGAI, M. A. . PIK3CA exon 20 mutations are associated with poor prognosis in breast cancer patients. Clinics, v. 67, p. 1285-1290, 2012.
USP;NAGAI, Maria Aparecida ;NAGAI, M. A. ., GERHARD, Renê ., FREGNANI, J. H. ., NONOGAKI, Suely ., NONOGAKI, S. ., RIEGER, Regina Barboza ., SOARES, F A . Prognostic value of NDRG1 and SPARC protein expression in breast cancer patients.. Breast Cancer Research and Treatment, v. 126, p. 1-14, 2011.
USP;NAGAI, Maria Aparecida ;BESSA-GARCIA, S. A. ., NAGAI, M. A. . Transcriptional regulation of bidirectional gene pairs by -ß-estradiol in MCF-7 breast cancer cells. Brazilian Journal of Medical and Biological Research (Impresso), v. 44, p. 112-122, 2011.
USP;NAGAI, Maria Aparecida ;CASOLARI, Debora Arcieri ., PEREIRA, M.C. ., BESSA-GARCIA, S. A. ., NAGAI, M. A. . Insulin-like growth factor-1 and 17Î -estradiol down-regulate prostate apoptosis response-4 expression in MCF-7 breast cancer cells. International Journal of Molecular Medicine, v. 28, p. 337-342, 2011.
USP;NAGAI, Maria Aparecida ;NAGAI, M. A. ., GERHARD, Renê ., SALAORNI, S. ., FREGNANI, J. H. ., NONOGAKI, S. ., NETTO, M. M. ., SOARES, F A . Down-regulation of the candidate tumor suppressor gene PAR-4 is associated with poor prognosis in breast cancer.. International Journal of Oncology, v. 37, p. 41-49, 2010.
USP;NAGAI, Maria Aparecida ;PASSOS BUENO, M. R. ., NARDI, L. ., da ROS, N. ., SALAORNI, S. ., NAGAI, M. A. ., BRENTANI, M. ., WAITZBERG, D L . Amino acids change liver growth factors gene expression in malnourished rats.. Nutrición Hospitalaria, v. 25, p. 382-387, 2010.
USP;NAGAI, Maria Aparecida ;GERHARD, Renê ., NONOGAKI, S. ., FREGNANI, J. H. ., SOARES, F A ., NAGAI, M. A. . NDRG1 protein overexpression in malignant thyroid neoplasms. Clinics (USP. Impresso), v. 65, p. 757-762, 2010.
USP;NAGAI, Maria Aparecida ;GARCIA, Simone Aparecida de Bessa ., PEREIRA, M.C. ., NAGAI, M. A. . Expression Pattern of the Pro-apoptotic Gene PAR-4 During the Morphogenesis of MCF-10A Human Mammary Epithelial Cells. Cancer Microenvironment, v. 4, p. 33-38, 2010.
USP;NAGAI, Maria Aparecida ;SANTOS, M L dos ., GIMENES, Karina Panizzi ., SILVA JR, W. A. ., NAGAI, M. A. . Transcriptome changes induced by docetaxel in human mammary cell lines expressing different levels of ERBB2. International Journal of Molecular Medicine, v. 23, p. 733-774, 2009.
USP;NAGAI, Maria Aparecida ;COUTINHOCAMILLO, C M ., BRENTANI, M. M. ., NAGAI, M. A. . Genetic alterations in juvenile nasopharyngeal angiofibromas. Head & Neck, v. 30, p. 390-400, 2008.
USP;NAGAI, Maria Aparecida ;NAGAI, M. A. ., BRENTANI, M M . Gene expression profiles in breast cancer to identify estrogen target genes. Mini - Reviews in Medicinal Chemistry, v. 8, p. 448-454, 2008.
USP;NAGAI, Maria Aparecida ;de Souza Santos E ., BESSA, Simone A de ., NETTO, M. M. ., NAGAI, M. A. . Silencing of LRRC49 and THAP10 genes by bidirectional promoter hypermethylation is a frequent event in breast cancer. International Journal of Oncology, v. 33, p. 25-31, 2008.
USP;NAGAI, Maria Aparecida ;MARCHIORI, Ana Carolina ., CASOLARI, Debora Arcieri ., NAGAI, M. A. . Transcriptional up-regulation of PHLDA1 by 17beta-estradiol in MCF-7 breast cancer cells. Brazilian Journal of Medical and Biological Research, v. 41, p. 579-582, 2008.
USP;NAGAI, Maria Aparecida ;NAGAI, M. A. ., FREGNANI, J. H. ., MM NETO, ., BRENTANI, M. M. ., SOARES, F A . Down-regulation of PHLDA1 gene expression is associated with breast cancer. Breast Cancer Research and Treatment, v. 101, p. 366-374, 2007.
USP;NAGAI, Maria Aparecida ;RIBEIRO, G. S. ., MARCHIORI, P. E. ., HIRATA, M. H. ., Rebecchi, I. (Ivanise Rebecchi) ., Ozaki, A. N ., NAGAI, M. A. ., SANTOS, Mariana Lopes dos ., Oliveira, R. A. G ., BARRETTO, O. C. O. . A novel 3-base deletion (IVS3+2_4delTGG) of the hydroxymethylbilane synthase gene in a Brazilian patient with acute intermittent porphyria. Genetics and Molecular Biology, v. 30, p. 1051-1053, 2007.
USP;RIECHELMANN, Rachel Pimenta ;Saad, ED ., SASSE, E. ., BORGHESI, G. ., MIRANDA, V. ., FEDE, A. B. ., OLIVEIRA, M. ., CAMPOS, M. P. ., Del Giglio, A ., RIECHELMANN, R. . Formal Statistical Testing and Inference in Randomized Phase II Trials in Medical Oncology.. American Journal of Clinical Oncology, v. ;Epub, p. 1, 2012.
USP;RIECHELMANN, Rachel Pimenta ;Caciano, Roman ., WANG, Xufang ., Parikh, Rohan ., Willet J ., Strosberg, Jonathan ., CADIOT, G. ., RIECHELMANN, R. . International Practice Patterns and Resource Utilization in the Treatment of Neuroendocrine Tumors. Pancreas (New York), v. 25, p. epub, 2012.
USP;RIECHELMANN, Rachel Pimenta ;LERNER, T. ., MIRANDA, M. ., Lera, A ., UEDA, A. ., BRIONES, B. ., Del Giglio, A ., RIECHELMANN, R. . The prevalence and influence of self-reported conflicts of interest by editorial authors of phase III cancer trials. Contemporary Clinical Trials, v. 1, p. ;Epub ahead of, 2012.
USP;RIECHELMANN, Rachel Pimenta ;BARIANI, G. M. ., BRAGHIROLI, M. I. ., RIECHELMANN, R. . Poor Evidence to Standardize Adjuvant Treatment for Patients With Biliary Tract Cancer. Journal of Clinical Oncology, v. 55, p. 233, 2012.
USP;RIECHELMANN, Rachel Pimenta ;CAMPOS, M. P. ., RIECHELMANN, R. ., Del Giglio, A . Cancer related fatigue: a practical overview. Annals of Oncology, v. 22, p. 1273, 2011.
USP;RIECHELMANN, Rachel Pimenta ;Miranda V ., FEDE, A. B. ., M, N. ., V, A. ., Giglio A ., MIRANDA, M. ., RIECHELMANN, R. . Adverse Drug Reactions and Drug Interactions as Causes of Hospital Admission in Oncology. Journal of Pain and Symptom Management, v. ;Epub, p. ;Epub ahead of, 2011.
USP;RIECHELMANN, Rachel Pimenta ;KALIL, R. HAJJAR, L. Bacal, F Hoff, PM Galar FR Fukushima, J NAKAMURA, R. TRIELLI, T. BITTAR, C. SANTOS, M. Galdeano, FG AULER JUNIOR, J. SILVESTRINI, A. ALENCAR, A. MOTA, A. GUSMAO, C. ALMEIDA, D. SIMOES, S. BOCCHI, E. LIMA, E. FERNANDES, F. SILVEIRA, F. VILAS-BOAS, F. SILVA NETO, L. RHODE, L. , et al. ., I Diretriz Brasileira de Cardio-Oncologia da Sociedade Brasileira de Cardiologia. Arquivos Brasileiros de Cardiologia (Impresso), v. 96, p. 1-52, 2011.
USP;RIECHELMANN, Rachel Pimenta ;CAMPOS, M. P. ., HASSAN, B. J. ., RIECHELMANN, R. ., Del Giglio, A . Cancer-related fatigue: a review. Revista da Associação Médica Brasileira (1992. Impresso), v. 57, p. 211-219, 2011.
USP;RIECHELMANN, Rachel Pimenta ;CAMPOS, M. P. ., RIECHELMANN, R. ., MARTINS, L.C. ., HASSAN, B. J. ., CASA, F.B. ., Del Giglio, A . Guarana (Paullinia cupana) improves fatigue in breast cancer patients undergoing systemic chemotherapy. The Journal of Alternative and Complementary Medicine (New York, N.Y.), v. 17, p. 505-512, 2011.
USP;RIECHELMANN, Rachel Pimenta ;CRUZ, L. ., Hoff, PM ., RIECHELMANN, R. . Unilateral Hand-Foot Syndrome: Does It Take Sides? Case Report and Literature Review. Clinical Colorectal Cancer, v. ;Epub, p. ;Epub ahead of, 2011.
USP;RIECHELMANN, Rachel Pimenta ;RIECHELMANN, R. ., Hoff, PM ., CAPARELLI-AZEVEDO, F. ., de GRAMMONT, A. . Is There a Future for Bevacizumab in the Adjuvant Setting After the C-08 and AVANT Trials?. Current Colorectal Cancer Reports, v. 7, p. 246-251, 2011.
USP;RIECHELMANN, Rachel Pimenta ;RIECHELMANN, R. ., REGO, J. F. . Progression-free survival in neuroendocrine tumors: preferred end point, but how should it be defined?. Journal of Clinical Oncology, v. 10, p. 2835-2836, 2011.
USP;RIECHELMANN, Rachel Pimenta ;CAPARELLI-AZEVEDO, F. ., RIECHELMANN, R. ., Hoff, PM . Future Solutions for Patients with Metastatic Colorectal Cancer Positive for K-RAS Mutations. Current Colorectal Reports, v. 7, p. 275-280, 2011.
USP;RIECHELMANN, Rachel Pimenta ;Saad, ED ., KATZ, A. ., RIECHELMANN, R. . Colaboraçao, Pesquisa em Nichos e Meta-pesquisa: Tres ingredientes para inovar em Pesquisa e aumentar a influencia brasileira no cenário mundial. Revista Brasileira de Oncologia Clínica, v. 7, p. 36-41, 2011.
USP;RIECHELMANN, Rachel Pimenta ;RIECHELMANN, R. ., MIRANDA, M. ., FEDE, A. B. ., Lera, A ., Prestes, P.O.P ., SCHAFFHAUSSER, H. L. ., MATUSHITA, D. ., UEHARA, L. ., Del Giglio, A . Ensaios clinicos placebo-controlados: o que os pacientes e oncologistas pensam a respeito. Revista Brasileira de Oncologia Clínica, v. 7, p. 30-37, 2011.
USP;RIECHELMANN, Rachel Pimenta ;RIECHELMANN, R. ., Tannock, IF ., Rodin, G ., Zimmermann, C . Phase II trial of mirtazapine for cancer-related cachexia and anorexia.. American Journal of Hospice and Palliative Medicine, v. 27, p. 106, 2010.
USP;RIECHELMANN, Rachel Pimenta ;FEDE, A. B. ., MIRANDA, M. ., Zimmermann, C ., Del Giglio, A ., RIECHELMANN, R. . Use of unnecessary medications by patients with advanced cancer: cross-sectional survey.. Supportive Care in Cancer, v. 21, p. 21, 2010.
USP;RIECHELMANN, Rachel Pimenta ;Miranda V ., FEDE, A. B. ., RIECHELMANN, R. ., Del Giglio, A . Doctor, how long?. European Journal of Cancer Care, v. 29, p. 29, 2010.
USP;SICHERO, Laura ;SICHERO, L. ., Sobrinho J ., VILLA, L. L. . Identification of Novel Cellular Transcription Factors that Regulate Early Promoters of Human Papillomavirus Types 18 and 16. The Journal of Infectious Diseases, v. 206, p. 867-874, 2012.
USP;SICHERO, Laura ;SICHERO, L. ., Sobrinho J ., VILLA, L. L. . Oncogenic potential diverge among human papillomavirus type 16 natural variants. Virology (New York, N.Y. Print), v. 432, p. 127-132, 2012.
USP;SICHERO, Laura ;RAIOL, TAINÁ ., DE AMORIM, REGINA MARIA SANTOS ., GALANTE, PEDRO ., MARTINS, CLÁUDIA RENATA FERNANDES ., VILLA, LUISA LINA ., Sichero, Laura . HPV-58 Molecular Variants Exhibit Different Transcriptional Activity. Intervirology, v. 54, p. 146-150, 2011.
USP;SNITCOVSKY, Igor Moysés Longo ;LIMA, A. G. ., Villar R ., CASTRO JUNIOR, G. ., ANTEQUERA, R. ., Gil, E ., Rosalmeida, MC ., FEDERICO, M. H. H. ., SNITCOVSKY, I . Oral Mucositis prevention by low-level laser therapy in head-and-neck patients undergoing concurrent chemoradiotherapy:a phase III randomized study. International Journal of Radiation Oncology, Biology, Physics, v. 82, p. 270-275, 2012.
USP;SNITCOVSKY, Igor Moysés Longo ;FOLGUEIRA, M. A. K. ., SNITCOVSKY, I ., Del Valle PR ., KATAYAMA, M. L. H. ., BRENTANI, M. M. ., RA, V. . Transcriptional profile and response to neoadjuvante chemotherapy in breast. AMB (São Paulo) (Cessou em 1991. Cont. ISSN 0104-4230 Revista da Associação Médica Brasileira. (1992. Impresso)), v. 57, p. 347-352, 2011.
USP;SNITCOVSKY, Igor Moysés Longo ;FOLGUEIRA, M. A. K. ., SNITCOVSKY, I ., Del Valle PR ., KATAYAMA, M. L. H. ., BRENTANI, M. M. ., RA, V. . Transcriptional profile and response to neoadjuvante chemotherapy in breast. AMB (São Paulo) (Cessou em 1991. Cont. ISSN 0104-4230 Revista da Associação Médica Brasileira. (1992. Impresso)), v. 57, p. 347-352, 2011.
USP;SNITCOVSKY, Igor Moysés Longo ;De Castro, ., Pasini, Fátima Solange ., Siqueira, S. A. ., FERRAZ, A. ., Villar R ., SNITCOVSKY, I ., FEDERICO, M. H. H. . ERCC1 protein, mRNA expression and T19007C polymorphism as prognostic markers in head and neck squamous cell carcinoma patients treated with surgery and and adjuvant cisplatin-based chemoradiation. Oncology Reports, v. 25, p. 693-699, 2011.
USP;SNITCOVSKY, Igor Moysés Longo ;Mangone, Flavia RR ., Walder, Fernando ., Maistro, Simone ., Pasini, Fátima S ., Lehn, Carlos N ., Carvalho, Marcos B ., Brentani, M Mitzi ., Snitcovsky, Igor ., Federico, Miriam HH .,SNITCOVSKY, I . Smad2 and Smad6 as predictors of overall survival in oral squamous cell carcinoma patients. Molecular Cancer, v. 9, p. 106, 2010.
USP;SNITCOVSKY, Igor Moysés Longo ;OLIVEIRA, A. G. C. ., SNITCOVSKY, I ., FREGNANI, J. H. T. G. ., MOURAO NETO, M. ., BRENTANI, M. M. ., FOLGUEIRA, M. A. K. . Influence of socioeconomic status and education level in the prognosis of breast cancer patients. Acta Oncologica Brasileira (Cessou em 2004. Cont. ISSN 1808-5512 Applied Cancer Research (Impresso)), v. 30, p. 240-244, 2010.
USP;SNITCOVSKY, Igor Moysés Longo ;SNITCOVSKY, I ., LEITAO, G. ., PASINI, F. ., Brunialti KC ., MANGONE, F. R. ., MAISTRO, S. ., CASTRO JUNIOR, G. ., Villar R ., FEDERICO, M. H. H. . Plasma osteopontin levels in patients with head and neck cancer undergoing chemoradiotherapy.. Archives of Otolaryngology, Head & Neck Surgery, v. 135, p. 807-811, 2009.
USP;SNITCOVSKY, Igor Moysés Longo ;CASTRO JUNIOR, G. ., SNITCOVSKY, I ., GEBRIM, E. M. S. ., LEITAO, G. ., NADALIN, W. ., FERRAZ, A. .,FEDERICO, M. H. H. . High-dose cisplatin concurrent to conventionally delivered radiotherapy is associated with unacceptable toxicity in unresectable, non-metastatic stage IV head and neck squamous cell carcinoma. European Archives of Oto-Rhino-Laryngology, v. 264, p. 1475-1482, 2007.
USP;STRAUSS, Bryan Eric ;CLEMENTE, C.F. ., XAVIER NETO, J. ., Dalla COSTA, A. P. ., CONSONNI, S. R. ., ANTUNES, J. E. ., ROCCO, S. A. ., JUDICE, C. C. ., STRAUSS, B. E. ., JOAZEIRO, P. P. ., MATOS-SOUZA, J. R. ., FRANCHINI, K. G. . Focal adhesion kinase governs cardiac concentric hypertrophic growth by activating the AKT and mTOR pathways. Journal of Molecular and Cellular Cardiology, v. 52, p. 493-501, 2012.
USP;STRAUSS, Bryan Eric ;BELIZARIO, J. E. ., AKAMINI, P. ., WOLF, P. ., STRAUSS, B. E. ., XAVIER NETO, J. . New routes for transgenesis of the mouse. Journal of Applied Genetics, v. 53, p. 295-315, 2012.
USP;STRAUSS, Bryan Eric ;Bressan, Fabiana Fernandes ., dos Santos Miranda, Moyses ., Perecin, Felipe ., De Bem, Tiago Henrique ., Pereira, Flavia Thomaz Verechia ., Russo-Carbolante, Elisa Maria ., Alves, Daiani ., STRAUSS, B. E. ., BAJGELMAN, M. C. ., KRIEGER, J. E. ., Binelli, Mario ., Meirelles, Flavio Vieira . Improved production of genetically modified fetuses with homogeneous transgene expression after transgene integration site analysis and recloning in cattle. Cellular Reprogramming, v. 13, p. 29-36, 2011.
USP;STRAUSS, Bryan Eric ;CARVALHO, F. ., COSTA, E. T. ., CARMARGO, A. A. ., GREGORIO, J. C. ., Masotti, C. ., Andrade, V.C.C. ., STRAUSS, B. E. ., Caballero, O.L. ., ATANACKOVIC, D. ., COLLEONI, G. W. B.. Targeting MAGE-C1/CT7 Expression Increases Cell Sensitivity to the Proteasome Inhibitor Bortezomib in Multiple Myeloma Cell Lines. Plos One, v. 6, p. e277707, 2011.
USP;STRAUSS, Bryan Eric ;VIEIRA, N. M. ., BRADALISE, V. ., ZUCCONI, E. ., Secco, M. ., STRAUSS, B. E. ., Zatz, M . Isolation, characterization and differentiation potencial of canine adipose-derived stem cells. Cell Transplantation, v. 19, p. 279-289, 2010.
USP;STRAUSS, Bryan Eric ;FRATINI, P. ., STRAUSS, B. E. . Serial bone marrow transplantation reveals in vivo expression of the pCLPG retroviral vector. Virology Journal, v. 7, p. 16, 2010.
USP;STRAUSS, Bryan Eric ;Lepski G ., JANNES, C. E. ., STRAUSS, B. E. ., MARIE, S. K. ., NIKKHAH, G. . Survival and neurnoal differentiation of menchymal stem cells transplanted into the rodent brain are dependent upon microenvironment. Tissue Engineering, v. 16, p. 2769-2782, 2010.
USP;STRAUSS, Bryan Eric ;MILAZZOTTO, M. P. ., GOISSIS, M. M. ., FEITOSA, W. B. ., MARTINS, L. F. ., STRAUSS, B. E. ., BAJGELMAN, M. C. ., ASSUMPCAO, M. E. O. D. ., VISINTIN, J. A. . Myostatin gene knockdown through lentiviral-mediated delivery of shRNA for invitro production of transgenic bovine embryos. Zygote (Cambridge), v. 5, p. 1-6, 2010.
USP;STRAUSS, Bryan Eric ;MERKEL, C. A. ., SOARES, R. B. S. ., CARVALHO, A. C. V. ., ZANATTA, D. B. ., BAJGELMAN, M. C. ., FRATINI, P. ., COSTANZI-STRAUSS, E. ., STRAUSS, B. E. . Activation of endogenous p53 by combined p19Arf gene transfer and nutlin-3 drug treatment modalities in the murine cell lines B16 and C6. BMC Cancer (Online), v. 10, p. 316, 2010.
USP;STRAUSS, Bryan Eric ;AZAMBUJA, A. P. ., PORTILLO-SANCHEZ, V. ., RODRIGUEZ, M. V. ., STRAUSS, B. E. ., COSTANZI-STRAUSS, E. ., KRIEGER, J. E. ., PEREZ-POMARES, J. M. ., XAVIER NETO, J. . Retinoic acid and VEGF delay smooth muscle relative to endothelial differentiation to coordinate inner and outer coronary vessel wall morphogenesis. Circulation Research, v. 107, p. 204-216, 2010.
USP;VILLA, Luisa Lina ;ANIC, G. M. ., Lee J-H ., Villa, LL ., Lazcano-Ponce, E. ., Gage, C. ., SILVA, R. C. ., BAGGIO, Maria Luiza ., Quiterio, M. ., Salmeron J ., Papenfuss M ., Abrahamsen M ., Stockwell HG ., Rollison, Dana E ., Wu Y ., Giuliano AR . Risk Factors for Incident Condyloma in a Multinational Cohort of Men: The HIM Study. The Journal of Infectious Diseases, v. 205, p. 789-793, 2012.
USP;VILLA, Luisa Lina ;Villa, LL ., Ajidahun, Abidemi ., Sirak, Bradley ., Anic, Gabriella M. ., Papenfuss, Mary R. ., Fulp, William J. ., Lin, Hui-Yi ., Abrahamsen, Martha ., Villa, Luisa L. ., Lazcano-Ponce, Eduardo ., Quiterio, Manuel ., Smith, Danelle ., Schabath, Matthew B. ., Salmeron, Jorge ., Giuliano, Anna R. . Race and prevalence of human papillomavirus infection among men residing in Brazil, Mexico and the United States. International Journal of Cancer (Print), v. n/a, p. n/a-n/a, 2012.
USP;VILLA, Luisa Lina ;Lu, B. ., Viscidi, R. P. ., Wu, Y. ., Lee, J.-H. ., Nyitray, A. G. ., VILLA, L. L. ., Lazcano-Ponce, E. ., da Silva, R. J. C. ., Baggio, M. L. ., Quiterio, M. ., Salmeron, J. ., Smith, D. C. ., Abrahamsen, M. E. ., Papenfuss, M. R. ., Stockwell, H. G. ., Giuliano, A. R. . Prevalent Serum Antibody Is Not a Marker of Immune Protection against Acquisition of Oncogenic HPV16 in Men. Cancer Research (Chicago, Ill.), v. 72, p. 676-685, 2012.
USP;VILLA, Luisa Lina ;Schabath, M. B. ., VILLA, L. L. ., Lazcano-Ponce, E. ., Salmeron, J. ., Quiterio, M. ., Giuliano, A. R. . Smoking and Human Papillomavirus (HPV) Infection in the HPV in Men (HIM) Study. Cancer Epidemiology, Biomarkers & Prevention, v. 21, p. 102-110, 2012.
USP;VILLA, Luisa Lina ;Villa, LL ., BOCCARDO, Enrique ., Termini, Lara ., Rabachini, Tatiana ., Andreoli, Maria Antonieta ., di Loreto, Celso ., Filho, Adhemar Longatto ., Villa, Luisa Lina ., Maria-Engler, Silvya Stuchi . HPV16 Oncoproteins Induce MMPs/RECK-TIMP-2 Imbalance in Primary Keratinocytes: Possible Implications in Cervical Carcinogenesis. Plos One, v. 7, p. e33585, 2012.
USP;VILLA, Luisa Lina ;Siegel, Erin M. ., Patel, Nitin ., B LU ., Lee J-H ., NYITRAY, A. ., Huang Xi ., VILLA, L. L. ., FRANCO, E. L. F. ., GIULIANO, A. . Circulating Biomarkers of Iron Storage and Clearance of Incident Human Papillomavirus Infection. Cancer Epidemiology, Biomarkers & Prevention, v. 21, p. 859-865, 2012.
USP;VILLA, Luisa Lina ;VILLOTA, C ., Vidaurre S ., Campos A ., Oliveira-Cruz L ., BOCCARDO, Enrique ., BURZIO, V ., Varas M ., VILLEGAS, J ., VILLA, L. L. ., Valenzuela P ., Socias M ., Roberts S ., Burzio LO . Expression of mitochondrial ncRNAs is modulated by high risk HPV oncogenes. Journal of Biological Chemistry (Online), v. N, p. N-N, 2012.
